iteration, enemy_level, game_time(s), date, my_score, enemy_score, battle_result, my_side
31, 8, 225, 2020-09-03T16:18:10+00:00, 15, 2, WIN, r
32, 8, 225, 2020-09-03T16:22:57+00:00, 6, 6, LOSE, r
33, 8, 225, 2020-09-03T16:27:45+00:00, 12, 5, WIN, r
34, 8, 225, 2020-09-03T16:32:32+00:00, 9, 3, WIN, r
35, 8, 225, 2020-09-03T16:37:19+00:00, 12, 6, WIN, r
36, 8, 225, 2020-09-03T16:42:06+00:00, 3, 3, LOSE, r
37, 8, 225, 2020-09-03T16:46:54+00:00, 15, 3, WIN, r
38, 8, 225, 2020-09-03T16:51:41+00:00, 6, 7, LOSE, r
39, 8, 225, 2020-09-03T16:56:28+00:00, 2, 3, LOSE, r
40, 8, 225, 2020-09-03T17:01:16+00:00, 13, 8, WIN, r
41, 8, 225, 2020-09-03T17:06:03+00:00, 14, 10, WIN, r
42, 8, 225, 2020-09-03T17:10:50+00:00, 6, 10, LOSE, r
43, 8, 225, 2020-09-03T17:15:37+00:00, 12, 2, WIN, r
44, 8, 225, 2020-09-03T17:20:24+00:00, 5, 6, LOSE, r
45, 8, 225, 2020-09-03T17:25:12+00:00, 17, 7, WIN, r
46, 8, 225, 2020-09-03T17:29:59+00:00, 11, 14, LOSE, r
47, 8, 225, 2020-09-03T17:34:46+00:00, 9, 3, WIN, r
48, 8, 225, 2020-09-03T17:39:33+00:00, 16, 4, WIN, r
49, 8, 225, 2020-09-03T17:44:21+00:00, 7, 2, WIN, r
50, 8, 225, 2020-09-03T17:49:08+00:00, 11, 9, WIN, r
51, 8, 225, 2020-09-03T17:53:56+00:00, 18, 11, WIN, r
52, 8, 225, 2020-09-03T17:58:43+00:00, 18, 5, WIN, r
53, 8, 225, 2020-09-03T18:03:30+00:00, 20, 9, WIN, r
54, 8, 225, 2020-09-03T18:08:17+00:00, 16, 5, WIN, r
55, 8, 225, 2020-09-03T18:13:04+00:00, 10, 5, WIN, r
56, 8, 225, 2020-09-03T18:17:51+00:00, 12, 5, WIN, r
57, 8, 225, 2020-09-03T18:22:39+00:00, 14, 3, WIN, r
58, 8, 225, 2020-09-03T18:27:26+00:00, 15, 5, WIN, r
59, 8, 225, 2020-09-03T18:32:12+00:00, 13, 3, WIN, r
60, 8, 225, 2020-09-03T18:37:00+00:00, 14, 3, WIN, r
61, 8, 225, 2020-09-03T18:41:47+00:00, 6, 2, WIN, r
62, 8, 225, 2020-09-03T18:46:34+00:00, 14, 3, WIN, r
63, 8, 225, 2020-09-03T18:51:22+00:00, 13, 6, WIN, r
64, 8, 225, 2020-09-03T18:56:09+00:00, 14, 3, WIN, r
65, 8, 225, 2020-09-03T19:00:57+00:00, 19, 9, WIN, r
66, 8, 225, 2020-09-03T19:05:44+00:00, 8, 7, WIN, r
67, 8, 225, 2020-09-03T19:10:34+00:00, 19, 9, WIN, r
68, 8, 225, 2020-09-03T19:15:24+00:00, 6, 5, WIN, r
69, 8, 225, 2020-09-03T19:20:11+00:00, 11, 9, WIN, r
70, 8, 225, 2020-09-03T19:24:59+00:00, 10, 10, LOSE, r
71, 8, 225, 2020-09-03T19:29:47+00:00, 5, 3, WIN, r
72, 8, 225, 2020-09-03T19:34:34+00:00, 9, 11, LOSE, r
73, 8, 225, 2020-09-03T19:39:22+00:00, 3, 4, LOSE, r
74, 8, 225, 2020-09-03T19:44:09+00:00, 12, 12, LOSE, r
75, 8, 225, 2020-09-03T19:48:56+00:00, 14, 3, WIN, r
76, 8, 225, 2020-09-03T19:53:43+00:00, 16, 5, WIN, r
77, 8, 225, 2020-09-03T19:58:31+00:00, 5, 5, LOSE, r
78, 8, 225, 2020-09-03T20:03:18+00:00, 6, 2, WIN, r
79, 8, 225, 2020-09-03T20:08:05+00:00, 5, 2, WIN, r
80, 8, 225, 2020-09-03T20:12:52+00:00, 16, 11, WIN, r
81, 8, 225, 2020-09-03T20:17:39+00:00, 16, 6, WIN, r
82, 8, 225, 2020-09-03T20:22:26+00:00, 14, 11, WIN, r
83, 8, 225, 2020-09-03T20:27:14+00:00, 15, 7, WIN, r
84, 8, 225, 2020-09-03T20:32:01+00:00, 5, 14, LOSE, r
85, 8, 225, 2020-09-03T20:36:48+00:00, 12, 6, WIN, r
86, 8, 225, 2020-09-03T20:41:36+00:00, 8, 6, WIN, r
87, 8, 225, 2020-09-03T20:46:23+00:00, 18, 15, WIN, r
88, 8, 225, 2020-09-03T20:51:10+00:00, 13, 5, WIN, r
89, 8, 225, 2020-09-03T20:55:58+00:00, 9, 12, LOSE, r
90, 8, 225, 2020-09-03T21:00:45+00:00, 16, 5, WIN, r
91, 8, 225, 2020-09-03T21:05:32+00:00, 9, 4, WIN, r
92, 8, 225, 2020-09-03T21:10:21+00:00, 14, 3, WIN, r
93, 8, 225, 2020-09-03T21:15:08+00:00, 8, 7, WIN, r
94, 8, 225, 2020-09-03T21:19:56+00:00, 12, 2, WIN, r
95, 8, 225, 2020-09-03T21:24:44+00:00, 7, 3, WIN, r
96, 8, 225, 2020-09-03T21:29:31+00:00, 2, 3, LOSE, r
97, 8, 225, 2020-09-03T21:34:19+00:00, 3, 3, LOSE, r
98, 8, 225, 2020-09-03T21:39:06+00:00, 20, 9, WIN, r
99, 8, 225, 2020-09-03T21:43:54+00:00, 17, 13, WIN, r
