iteration, enemy_level, game_time(s), date, my_score, enemy_score, battle_result, my_side
20, 7, 225, 2020-09-05T11:39:16+00:00, 14, 5, WIN, r
20, 8, 225, 2020-09-05T11:44:03+00:00, 14, 6, WIN, r
21, 4, 225, 2020-09-05T11:48:50+00:00, 13, 2, WIN, r
21, 5, 225, 2020-09-05T11:53:38+00:00, 14, 4, WIN, r
21, 7, 225, 2020-09-05T11:58:25+00:00, 11, 1, WIN, r
21, 8, 225, 2020-09-05T12:03:12+00:00, 16, 5, WIN, r
22, 4, 225, 2020-09-05T12:07:59+00:00, 5, 12, LOSE, r
22, 5, 225, 2020-09-05T12:12:46+00:00, 16, 4, WIN, r
22, 7, 225, 2020-09-05T12:17:33+00:00, 8, 4, WIN, r
22, 8, 225, 2020-09-05T12:22:21+00:00, 13, 7, WIN, r
23, 4, 225, 2020-09-05T12:27:08+00:00, 10, 8, WIN, r
23, 5, 225, 2020-09-05T12:31:55+00:00, 13, 10, WIN, r
23, 7, 225, 2020-09-05T12:36:42+00:00, 14, 4, WIN, r
23, 8, 225, 2020-09-05T12:41:30+00:00, 13, 8, WIN, r
24, 4, 225, 2020-09-05T12:46:18+00:00, 9, 6, WIN, r
24, 5, 225, 2020-09-05T12:51:05+00:00, 15, 5, WIN, r
24, 7, 225, 2020-09-05T12:55:52+00:00, 14, 3, WIN, r
24, 8, 225, 2020-09-05T13:00:39+00:00, 16, 9, WIN, r
25, 4, 225, 2020-09-05T13:05:27+00:00, 16, 4, WIN, r
25, 5, 225, 2020-09-05T13:10:14+00:00, 12, 11, WIN, r
25, 7, 225, 2020-09-05T13:15:01+00:00, 11, 1, WIN, r
25, 8, 225, 2020-09-05T13:19:48+00:00, 4, 15, LOSE, r
26, 4, 225, 2020-09-05T13:24:35+00:00, 12, 2, WIN, r
26, 5, 225, 2020-09-05T13:29:22+00:00, 16, 4, WIN, r
26, 7, 225, 2020-09-05T13:34:09+00:00, 15, 4, WIN, r
26, 8, 225, 2020-09-05T13:38:56+00:00, 17, 14, WIN, r
27, 4, 225, 2020-09-05T13:43:43+00:00, 9, 6, WIN, r
